model,model_key,file,source,error_type,player_name,tag_text,position,country,spacy_text,context
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_first_half.json,Games,FP,,,,,Kurt Schutt,"ball Barış Alper Yılmaz, played back to Kurt Schutt, Kocherashvili, there are two of him, a"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_first_half.json,Games,FP,,,,,Mikhail Tantur,"ere. And here 's Khvicha Kvaratskhelia, Mikhail Tantur is the only man in the middle, surround"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_first_half.json,Games,FP,,,,,David,are shots of it. Time I look up I think David back to back. They had one I think it '
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_first_half.json,Games,FP,,,,,Shalhan Olu,"e minute signalled. Halfway through it, Shalhan Olu. That 's easy enough for Mamadashvili."
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_first_half.json,Games,FP,,,,,Mark,"rew Georgia level in Dortmund. You know Mark, we 're so lucky to be here and experie"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Muldur,<MULDUR_RIGHT-BACK_TUR>,Right Back,TUR,,", it was n't great defending though for Muldur. The Turkish fullback. Just allowed. th"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Muldur,<MULDUR_RIGHT-BACK_TUR>,Right Back,TUR,,", it was n't great defending though for Muldur. The Turkish fullback. Just allowed. th"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Vincenzo Montella,<MONTELLA_COACH_TUR>,Coach,TUR,,Played out carelessly by Mamadashvili. Vincenzo Montella Yuksek 50th birthday is in danger of be
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Yuksek,<YUKSEK_DEFENSIVE-MIDFIELD_TUR>,Defensive Midfield,TUR,,ssly by Mamadashvili. Vincenzo Montella Yuksek 50th birthday is in danger of being rui
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Willy Sagnol,<SAGNOL_COACH_GEO>,Coach,GEO,,"I got a French stamp on them. Thanks to Willy Sagnol. With a bit of Bayern Munich thrown in,"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Calhanoglu,<CALHANOGLU_DEFENSIVE-MIDFIELD_TUR>,Defensive Midfield,TUR,,that 's not a penalty. I do n't suppose Calhanoglu is too disappointed about that because
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Muldur,<MULDUR_RIGHT-BACK_TUR>,Right Back,TUR,,", it was n't great defending though for Muldur. The Turkish fullback. Just allowed. th"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Calhanoglu,<CALHANOGLU_DEFENSIVE-MIDFIELD_TUR>,Defensive Midfield,TUR,,that 's not a penalty. I do n't suppose Calhanoglu is too disappointed about that because
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Calhanoglu,<CALHANOGLU_DEFENSIVE-MIDFIELD_TUR>,Defensive Midfield,TUR,,that 's not a penalty. I do n't suppose Calhanoglu is too disappointed about that because
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Anzor Mekvabishvili,<MEKVABISHVILI_DEFENSIVE-MIDFIELD_GEO>,Defensive Midfield,GEO,,"omfortably by Mavidashvili There he is, Anzor Mekvabishvili, having a good look, saw Otar Kakabadze"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Vincenzo Montella,<MONTELLA_COACH_TUR>,Coach,TUR,,Played out carelessly by Mamadashvili. Vincenzo Montella Yuksek 50th birthday is in danger of be
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Abdülkerim Bardakcı,<BARDAKCI_CENTRE-BACK_TUR>,Centre Back,TUR,,"to stop him. And in tandem, Akaidin and Abdülkerim Bardakcı did their jobs. Oh, they needed two as"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Kaan Ayhan,<AYHAN_CENTRE-BACK_TUR>,Centre Back,TUR,,"a bit of focus now. Given away there by Kaan Ayhan, intercepted by Kocsarashvili, and thro"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Barış Alper Yılmaz,<YILMAZ_RIGHT-WINGER_TUR>,Right Winger,TUR,,"up top, they could catch them out. was. Barış Alper Yılmaz, nice turn but prevented from fully com"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Abdülkerim Bardakcı,<BARDAKCI_CENTRE-BACK_TUR>,Centre Back,TUR,,"to stop him. And in tandem, Akaidin and Abdülkerim Bardakcı did their jobs. Oh, they needed two as"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Kokcu,<KOKCU_CENTRAL-MIDFIELD_TUR>,Central Midfield,TUR,,"ish Barış Alper Yılmaz. Steered away by Kokcu. Yes, feels as though the Turkish momen"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Zuriko Davitashvili,<DAVITASHVILI_RIGHT-WINGER_GEO>,Right Winger,GEO,,'s coming on is a centre - back. Zorica Zuriko Davitashvili is an attacking player. That 's how clo
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Muldur,<MULDUR_RIGHT-BACK_TUR>,Right Back,TUR,,", it was n't great defending though for Muldur. The Turkish fullback. Just allowed. th"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Vincenzo Montella,<MONTELLA_COACH_TUR>,Coach,TUR,,Played out carelessly by Mamadashvili. Vincenzo Montella Yuksek 50th birthday is in danger of be
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Kaan Ayhan,<AYHAN_CENTRE-BACK_TUR>,Centre Back,TUR,,"a bit of focus now. Given away there by Kaan Ayhan, intercepted by Kocsarashvili, and thro"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Muldur,<MULDUR_RIGHT-BACK_TUR>,Right Back,TUR,,", it was n't great defending though for Muldur. The Turkish fullback. Just allowed. th"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FN,Muldur,<MULDUR_RIGHT-BACK_TUR>,Right Back,TUR,,", it was n't great defending though for Muldur. The Turkish fullback. Just allowed. th"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Ashley,"ave to say, I really enjoyed my current Ashley 's analysis at halftime, blaming sentim"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Mikhail Tantsev,"to fair play Lasha Dvali, helped on by Mikhail Tantsev, could n't find Czech Vytautas. What 's"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Miron,"to be very careful here. You do n't get Miron, you 'd like them to, you 'd like to se"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Gajan,"hvicha Kvaratskhelia ganged up on. Yes, Gajan, just got to be smarter there, he knows"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Kocanashvili,"stimated this side, this Georgian side. Kocanashvili. I mean, he 's won the board. Yes, it '"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Gabby Aldon,"feet are n't really good. all the time. Gabby Aldon. World. Kakabadse, now Giorgi Chakvetad"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Kakabadse,"good. all the time. Gabby Aldon. World. Kakabadse, now Giorgi Chakvetadze. Jemal Tabidze."
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Akaidin,"needed two to stop him. And in tandem, Akaidin and Abdülkerim Bardakcı did their jobs."
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Kick,it. That does go right under pressure. Kick it up the pitch and then it 's just wav
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Yield,"half seasons. especially going forward, Yield is. Unable to find Kurt Schuh but Turke"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Kurt Schuh,"going forward, Yield is. Unable to find Kurt Schuh but Turkey are n't done yet. Kadioglu."
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Cek Vitezza,'s just going to be a Turkey throw. And Cek Vitezza still storming around and allows himsel
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Ardugula,"joining from Ghent of Belgium. Here 's Ardugula. Took too long. really want it, and the"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Anil,h the Turkish momentum is building. Can Anil this ca n't get through all the Guler w
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Ardegoula,"kick which is fair. No complaints from Ardegoula. Yeah, there 's the late challenge stam"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Mark Vallier,"r him as well, with the quality he has. Mark Vallier is the first Georgian in the book. of t"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Mikhail Tatar,"cepted by Kocsarashvili, and through to Mikhail Tatar. Nobody else near him in white, but he"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Kadiolu,at the end. Could you? Kenan Yıldız has Kadiolu flying past him. Here 's the fullback.
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Mavidashvili,"ery hard for Calhanoglu. comfortably by Mavidashvili There he is, Anzor Mekvabishvili, havin"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,George,think. But that 's really gets it away. George check the temperatures against greet de
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Danny Schalke,"ly wo n't be at Watford. with the 12th. Danny Schalke, Barış Alper Yılmaz, that was shot. And"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,jugular,ted Georgian players there to repel it. jugular. Abdülkerim Bardakcı Abdülkerim Bardakc
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Sitashvili,"ething special today in terms of goals, Sitashvili just overplaying at the wrong time, and"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Messi,"ieved. Turkey 2, Georgia 1, the Turkish Messi, every nation has one, there he is. It"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Alpayilmaz,h everybody else. It 's rocking. Banish Alpayilmaz has just started to have a bit more imp
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Jack Verstappen,"'s that chance again. I mean, just hit Jack Verstappen. The director lifts the picture in a mo"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Guy,"re most of the quality is on the pitch, Guy. Shakhtar Tantza. Valetskailia. He 's g"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Shakhtar Tantza,"st of the quality is on the pitch, Guy. Shakhtar Tantza. Valetskailia. He 's got two to aim for"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Valetskailia,"is on the pitch, Guy. Shakhtar Tantza. Valetskailia. He 's got two to aim for, maybe three."
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Mamadashvili,"d his moments. He was off his line, was Mamadashvili. He 's had more than his fair share of"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Mekfebishvili,x. Deserves a lie - in on his birthday. Mekfebishvili finds Kokcu. Turkey have wrested the mo
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Mekfebishvili,they 're in danger of losing it again. Mekfebishvili. Nice touch from Kravetskaya. Well anti
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Kravetskaya,t again. Mekfebishvili. Nice touch from Kravetskaya. Well anticipated by Akkadian. Seen qui
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,I.,an looks bewildered by that call. So am I. I think he 's been brilliant. He 's bee
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Metcalf - Bishvili,"'s got lucky iHan. Georgia won it back. Metcalf - Bishvili went slamming into the tackle, got enou"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Valetskaliyev,"is going to come out to Kontradashvili. Valetskaliyev, pass one, not two. Luka Lochoshvili is"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Setasvili,"ide. Pushing forward, straight swap for Setasvili since coming on. Yeah, I think it 's al"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Scalia,", I think it 's allowed. Lasha Dvali at Scalia a bit more central. They seem to have c"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,George,dies further forward. I 'm gon na watch George 's next match on Saturday against the C
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,David Tashvili,t 's Ahmetcan Kaplan here. Top through. David Tashvili gave chase. the next two games. the nex
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,McSperry,"wo changes. Yusuf Yazıcı is coming off, McSperry has sent it forward and he 's taking ov"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Muldau,"k they 've gone to a three at the back. Muldau 's managed to jog off his cramp, I thou"
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Ardugula,om Muldur but I think the aesthetics of Ardugula 's goal was better I mean I was just ri
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Marcell Harris,bat and got him in the middle. Morning Marcell Harris. You ca n't get up close and personal.
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Lasha Diwali,chances. They 've got to still believe Lasha Diwali advancing He 's got to be able to do it
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Badakci,d elbow but some brilliant head up from Badakci He 's won a lot back there for Turkey.
en_core_web_sm,sm,Games/BBC/11_TUR_GEO_second_half.json,Games,FP,,,,,Clarex - Kehli,e 's gone for the spectacular there. So Clarex - Kehli are down and needing significant treatm
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Rúben Dias,<DIAS_CENTRE-BACK_POR>,Centre Back,POR,,"tch throughout the tournament, I think, Rúben Dias. Yeah, well, they 've got really intell"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Cristiano Ronaldo,<RONALDO_CENTRE-FORWARD_POR>,Centre Forward,POR,,"ck from Virginia. Drop of the shoulder, Cristiano Ronaldo! I think it would have been his first t"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Rúben Dias,<DIAS_CENTRE-BACK_POR>,Centre Back,POR,,"tch throughout the tournament, I think, Rúben Dias. Yeah, well, they 've got really intell"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Nuno Mendes,<MENDES_LEFT-BACK_POR>,Left Back,POR,,"u have such gifted footballers. Here is Nuno Mendes, 21 years old, spent most of the season"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Rúben Dias,<DIAS_CENTRE-BACK_POR>,Centre Back,POR,,"tch throughout the tournament, I think, Rúben Dias. Yeah, well, they 've got really intell"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Cristiano Ronaldo,<RONALDO_CENTRE-FORWARD_POR>,Centre Forward,POR,,"ck from Virginia. Drop of the shoulder, Cristiano Ronaldo! I think it would have been his first t"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Sa,<SA_GOALKEEPER_POR>,Goalkeeper,POR,,a bit of space over on the far side for Sa. And Zephyrt is blocked. He got himself
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Cristiano Ronaldo,<RONALDO_CENTRE-FORWARD_POR>,Centre Forward,POR,,"ck from Virginia. Drop of the shoulder, Cristiano Ronaldo! I think it would have been his first t"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Roberto Martinez,<MARTINEZ_COACH_POR>,Coach,POR,,"lly intelligent footballers and also in Roberto Martinez, I remember watching his Belgium side i"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Sa,<SA_GOALKEEPER_POR>,Goalkeeper,POR,,a bit of space over on the far side for Sa. And Zephyrt is blocked. He got himself
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Felix,<FELIX_SECOND-STRIKER_POR>,Second Striker,POR,,"t in forward players, when you think of Felix, Pedro Neto, Diogo Jota, Gonçalo Ramos"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Sa,<SA_GOALKEEPER_POR>,Goalkeeper,POR,,a bit of space over on the far side for Sa. And Zephyrt is blocked. He got himself
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Tomas Holes,<HOLES_CENTRE-BACK_CZE>,Centre Back,CZE,,. It was brilliant positional play from Tomas Holes. close enough to help his wingbacks who
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,António Silva,<SILVA_CENTRE-BACK_POR>,Centre Back,POR,,"finding Leao. Bruno Fernandes, Bernardo António Silva, took a little deflection maybe, perhap"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Cristiano Ronaldo,<RONALDO_CENTRE-FORWARD_POR>,Centre Forward,POR,,"ck from Virginia. Drop of the shoulder, Cristiano Ronaldo! I think it would have been his first t"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Jindrich Stanek,<STANEK_GOALKEEPER_CZE>,Goalkeeper,CZE,,"ve. Virginia, what a stop that was from Jindrich Stanek. Stunning pass from Bruno Fernandes, lo"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Cristiano Ronaldo,<RONALDO_CENTRE-FORWARD_POR>,Centre Forward,POR,,"ck from Virginia. Drop of the shoulder, Cristiano Ronaldo! I think it would have been his first t"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Leao,<LEAO_LEFT-WINGER_POR>,Left Winger,POR,,"or PSG, the evergreen Pepe, 41, finding Leao. Bruno Fernandes, Bernardo António Silv"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FN,Lukas Provod,<PROVOD_LEFT-MIDFIELD_CZE>,Left Midfield,CZE,,"t so fatigued. Leao 's ball straight to Lukas Provod. This could be something here. Godera,"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Pepe,"amstring strain. for PSG, the evergreen Pepe, 41, finding Leao. Bruno Fernandes, Ber"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Kukta,"t we 'd see. Staniuk goes long, towards Kukta. from Obama. Good run from Bruno Fernan"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Obama,"Staniuk goes long, towards Kukta. from Obama. Good run from Bruno Fernandes. That 's"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Zephyrt,space over on the far side for Sa. And Zephyrt is blocked. He got himself in a good po
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Boutinha,"oing to be wary of that, of course. And Boutinha, corner - kick duty. Floated towards th"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Drop,"y Leao, receives it back from Virginia. Drop of the shoulder, Cristiano Ronaldo! I t"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Frank Lampard,redible really. It 's our sympathies to Frank Lampard for telling that story about meeting hi
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Liao,". It 's another example, was n't it, of Liao 's power and his pace, the willingness"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Eddie,sion that he wanted. Play goes on. With Eddie. and Serbia. They still but Portugal st
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Steve McClaren,"orgot his umbrella, has n't he? I think Steve McClaren has a lot to answer for, does n't he? T"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Pepe,"Cancelo, seemingly in disagreement with Pepe, sent on his way. Portugal probing Rúbe"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Pokemon Go,victory for Turkey against Georgia. set Pokemon Go at the moment. Georgia next for the Cze
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Sucek,"lads. We 've seen the aerial quality of Sucek in the Premier League over the years, h"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Kukta,"f ball and into the Coannades of balls. Kukta getting back, he 's possessing Bruno Fe"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Pepe,"Took a little deflection, but I said to Pepe before it, he 's the one from that dist"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Greg,"nandes, Cristiano Ronaldo. Well playing Greg so far. Well, he out allowed to turn Sa"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,chin,ut you 've still got to be disciplined. chin of Manchester City. No New members. Is
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Krypta,"rova, allowed to travel pretty far. And Krypta. It 's rolled away from Socek, and this"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Ryan Hayward,ecks up. Bruno Fernandes into Leao. The Ryan Hayward box effort Translation was undertaken a
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Hyde,the people of Hyde. It just shows. from Hyde to Leipzig keep dreaming Bruno Fernande
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,batting,those precise passes cradles that here. batting. batting. Virginia delivers. Diogo Dalo
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Jal Cancello,ook at that. Rúben Dias keeps it going. Jal Cancello. Good play from Branac. Picked up by Jo
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Liao,from Branac. Picked up by João Cancelo. Liao It 's like Tomas Soucek has got a probl
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Dalo,Was n't on. We have n't seen enough of Dalo actually. He 's great going forward. He
en_core_web_sm,sm,Games/BBC/12_POR_CZE_first_half.json,Games,FP,,,,,Godera,"s Provod. This could be something here. Godera, not too many options in support."
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Jan Kuchta,<KUCHTA_CENTRE-FORWARD_CZE>,Centre Forward,CZE,,"changes coming for the Czech Republic, Jan Kuchta making way for Ondrej Lingr. And Patrik"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Lukas Provod,<PROVOD_LEFT-MIDFIELD_CZE>,Left Midfield,CZE,,"ding to do. Oh, what a hit! What a hit! Lukas Provod! Stunning! For all the possession of Po"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Inacio,<INACIO_CENTRE-BACK_POR>,Centre Back,POR,,"ortugal. Diogo Dalo and Leao withdrawn, Inacio and Diogo Jota on in their place. Portu"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Lukas Provod,<PROVOD_LEFT-MIDFIELD_CZE>,Left Midfield,CZE,,"ding to do. Oh, what a hit! What a hit! Lukas Provod! Stunning! For all the possession of Po"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Lukas Provod,<PROVOD_LEFT-MIDFIELD_CZE>,Left Midfield,CZE,,"ding to do. Oh, what a hit! What a hit! Lukas Provod! Stunning! For all the possession of Po"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Nuno Mendes,<MENDES_LEFT-BACK_POR>,Left Back,POR,,his ability to score goals. Looks like Nuno Mendes has been pushed higher up. Kittel pulle
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Ondrej Lingr,<LINGR_ATTACKING-MIDFIELD_CZE>,Attacking Midfield,CZE,,"ech Republic, Jan Kuchta making way for Ondrej Lingr. And Patrik Schick, perhaps the yellow"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Lukas Provod,<PROVOD_LEFT-MIDFIELD_CZE>,Left Midfield,CZE,,"ding to do. Oh, what a hit! What a hit! Lukas Provod! Stunning! For all the possession of Po"
en_core_web_sm,sm,Games/BBC/12_POR_CZE_second_half.json,Games,FN,Rúben Dias,<DIAS_CENTRE-BACK_POR>,Centre Back,POR,,ken out the biggest amount of pressure. Rúben Dias. he has with a cross and Cristiano Rona
